YEAR,MO,DY,ALLSKY_SFC_SW_DWN,CLRSKY_SFC_SW_DWN,ALLSKY_KT,ALLSKY_SFC_LW_DWN,ALLSKY_SFC_PAR_TOT,CLRSKY_SFC_PAR_TOT,ALLSKY_SFC_UVA,ALLSKY_SFC_UVB,ALLSKY_SFC_UV_INDEX,T2M,T2MDEW,T2MWET,TS,T2M_RANGE,T2M_MAX,T2M_MIN
2005,9,12,1.55,5.62,0.17,369.84,32.12,103.9,4.6,0.12,0.63,16.07,13.9,14.98,16.7,-265.9,19.98,12.73
2005,9,13,1.69,5.65,0.19,361.73,34.16,103.55,4.75,0.13,0.67,13.75,11.87,12.81,14.31,-268.98,16.6,12.42
2005,9,14,1.29,5.32,0.14,372.73,26.12,95.88,3.42,0.09,0.46,15.05,13.05,14.05,15.43,-265.94,19.39,12.18
2005,9,15,4.4,5.93,0.48,379.93,83.3,110.58,10.81,0.3,1.53,19.33,15.78,17.55,19.53,-260.27,26.45,13.58
2005,9,16,3.94,5.66,0.43,376.16,72.58,103.14,9.24,0.24,1.22,19.42,15.62,17.51,20.12,-259.19,27.33,13.37
2005,9,17,2.28,5.98,0.25,375.71,45.48,109.52,6.33,0.16,0.84,15.18,12.59,13.88,16.33,-263.9,21.3,12.06
2005,9,18,2.7,6.06,0.29,377.77,52.95,112.96,7.2,0.19,0.93,17.07,15.07,16.07,17.65,-263.88,22.32,13.05
2005,9,19,3.99,5.61,0.43,385.33,74.36,101.15,9.21,0.23,1.16,19.67,16.55,18.11,19.88,-261.66,26.54,15.05
2005,9,20,6.11,7.13,0.66,341.74,112.41,131.54,14.94,0.38,1.94,17.3,12.62,14.96,18.44,-262.26,23.7,12.81
2005,9,21,3.84,6.95,0.41,356.19,73.06,129.3,10.23,0.25,1.27,16.87,13.87,15.37,17.82,-263.46,22.83,13.13
2005,9,22,3.21,6.18,0.34,361.91,61.74,112.8,8.2,0.2,0.98,16.61,14.35,15.48,16.98,-267.59,20.01,14.44
2005,9,23,4.18,5.87,0.44,369.14,75.99,104.89,9.34,0.22,1.1,18.18,14.87,16.53,19.3,-262.88,24.75,14.48
2005,9,24,2.68,4.61,0.28,368.3,47.08,74.91,4.72,0.11,0.54,19.26,15.78,17.52,20.12,-261.63,25.62,14.1
2005,9,25,0.82,3.88,0.09,384.95,15.91,61.89,1.55,0.03,0.17,20.39,16.99,18.69,20.38,-263.07,26.4,16.33
2005,9,26,1.36,6.7,0.14,365.72,29.16,126.35,4.45,0.12,0.59,14.9,12.82,13.86,15.49,-268.86,17.09,12.8
2005,9,27,2.26,6.81,0.23,360.98,46.58,127.06,6.84,0.2,0.97,14.26,11.98,13.12,14.94,-267.39,18.01,12.25
2005,9,28,3.88,7.02,0.4,351.19,74.84,129.52,10.52,0.28,1.43,15.59,12.38,13.98,16.6,-263.63,21.72,12.19
2005,9,29,6.0,7.17,0.62,349.82,112.21,132.27,14.99,0.4,2.02,17.28,13.09,15.19,18.4,-260.27,24.97,12.08
2005,9,30,5.36,7.12,0.55,353.02,101.16,131.63,13.53,0.36,1.8,18.65,14.08,16.37,19.62,-258.3,26.42,11.56
2005,10,1,4.03,6.42,0.41,377.57,77.8,119.64,10.24,0.29,1.44,19.26,14.89,17.08,19.78,-259.58,27.57,14.0
2005,10,2,1.38,6.57,0.14,385.09,29.59,122.38,4.33,0.12,0.59,18.23,15.43,16.83,19.01,-264.79,23.47,15.12
2005,10,3,6.24,7.27,0.62,365.51,118.68,136.73,15.74,0.43,2.2,19.58,15.34,17.46,20.76,-260.14,27.5,14.48
2005,10,4,6.01,7.24,0.6,366.51,113.68,134.59,15.17,0.43,2.22,22.37,15.67,19.02,22.64,-256.19,31.12,14.16
2005,10,5,2.23,5.89,0.22,396.82,43.95,104.76,5.59,0.14,0.72,22.33,18.21,20.27,22.24,-264.96,27.11,18.92
2005,10,6,2.71,5.61,0.27,390.24,53.05,100.1,6.77,0.18,0.91,19.05,16.66,17.86,19.69,-265.66,23.6,16.1
2005,10,7,3.37,6.23,0.34,391.55,65.48,114.51,8.4,0.23,1.13,19.4,16.95,18.18,19.95,-263.92,25.12,15.9
2005,10,8,5.35,6.81,0.52,390.66,102.8,128.84,13.39,0.36,1.8,23.19,18.7,20.94,23.7,-260.59,29.8,17.24
2005,10,9,5.11,6.94,0.5,391.57,98.11,130.76,12.94,0.34,1.74,22.05,18.4,20.23,23.01,-261.21,28.83,16.89
2005,10,10,3.74,6.94,0.37,392.1,74.3,130.93,10.25,0.28,1.41,19.48,16.19,17.83,20.8,-262.21,26.44,15.5
2005,10,11,4.97,7.2,0.48,385.21,96.57,136.09,12.99,0.35,1.77,20.29,16.19,18.24,21.54,-259.99,28.44,15.29
2005,10,12,6.65,7.34,0.64,379.04,126.53,138.57,16.68,0.44,2.23,23.4,16.52,19.96,24.16,-257.88,32.1,16.83
2005,10,13,7.09,7.49,0.68,365.23,133.52,140.48,17.43,0.45,2.27,25.62,13.85,19.73,24.86,-257.32,33.58,17.76
2005,10,14,5.41,7.15,0.52,389.4,103.36,133.73,13.59,0.36,1.8,25.58,16.55,21.07,25.39,-259.2,32.56,18.62
2005,10,15,2.78,6.64,0.27,391.08,55.45,121.8,7.62,0.21,1.07,19.99,16.66,18.33,21.29,-263.18,26.33,16.36
2005,10,16,3.8,7.12,0.36,399.55,74.62,134.46,10.23,0.28,1.43,22.1,18.37,20.24,23.23,-259.52,29.92,16.3
2005,10,17,3.65,7.14,0.34,402.43,72.26,133.64,9.92,0.28,1.41,23.9,18.21,21.05,24.63,-260.81,31.02,18.68
2005,10,18,2.09,6.97,0.2,384.91,44.06,130.73,6.47,0.2,0.98,19.77,16.05,17.91,20.79,-262.13,25.73,14.71
2005,10,19,2.11,7.56,0.2,367.82,44.66,143.51,6.75,0.19,0.97,17.69,14.89,16.29,18.59,-264.69,23.3,14.83
2005,10,20,4.26,7.4,0.4,383.34,83.9,139.55,11.66,0.32,1.59,19.69,15.93,17.8,20.83,-261.65,26.98,15.47
2005,10,21,5.69,7.39,0.53,378.9,108.92,139.12,14.48,0.38,1.96,22.04,18.29,20.16,22.28,-263.56,26.76,17.18
2005,10,22,2.9,6.93,0.27,389.16,58.83,128.52,8.06,0.21,1.05,22.23,18.48,20.36,22.26,-264.34,27.69,18.87
2005,10,23,3.22,7.47,0.3,394.5,65.41,140.27,9.4,0.27,1.36,20.87,17.82,19.35,22.02,-263.31,26.86,17.01
2005,10,24,4.27,7.6,0.39,389.78,84.61,144.17,11.77,0.34,1.73,21.12,17.57,19.34,22.18,-262.13,27.58,16.56
2005,10,25,5.2,7.49,0.48,386.18,101.2,141.63,13.6,0.38,1.97,23.3,19.05,21.17,23.62,-262.09,28.96,17.9
2005,10,26,3.75,7.17,0.34,395.2,74.01,133.35,10.09,0.31,1.6,22.92,18.99,20.95,23.67,-262.89,29.06,18.8
2005,10,27,5.25,7.48,0.48,389.48,102.47,141.29,13.83,0.41,2.12,22.66,18.72,20.69,23.63,-261.82,29.35,18.02
2005,10,28,5.01,7.35,0.45,392.59,96.66,138.09,12.73,0.38,1.91,23.48,19.86,21.67,23.54,-263.38,29.06,19.3
2005,10,29,2.52,7.36,0.23,383.82,52.65,138.8,7.59,0.21,1.05,18.79,17.2,18.0,19.01,-267.72,21.25,15.82
2005,10,30,2.4,7.5,0.22,373.16,50.26,141.12,7.4,0.22,1.12,17.57,14.86,16.21,18.56,-265.2,22.83,14.88
2005,10,31,3.62,8.01,0.33,367.08,73.02,150.85,10.59,0.31,1.6,18.01,15.1,16.55,19.05,-264.2,23.94,15.0
2005,11,1,3.42,8.17,0.3,367.26,67.46,151.48,9.87,0.3,1.51,16.45,13.84,15.15,17.39,-266.0,21.12,13.97
2005,11,2,3.3,8.03,0.3,378.17,66.36,151.82,9.73,0.3,1.5,17.55,15.01,16.28,18.48,-263.99,23.33,14.16
2005,11,3,5.1,8.1,0.45,376.45,99.31,152.12,13.81,0.41,2.09,19.49,16.15,17.82,20.6,-262.67,25.75,15.27
2005,11,4,3.66,7.84,0.33,378.39,72.75,145.95,10.27,0.3,1.51,20.72,17.21,18.96,21.58,-262.4,26.59,15.84
2005,11,5,6.27,7.98,0.56,368.17,119.87,149.11,16.06,0.47,2.43,21.76,17.55,19.65,22.74,-261.91,28.0,16.76
2005,11,6,5.93,8.04,0.53,372.21,113.04,149.24,15.28,0.45,2.29,21.3,17.02,19.16,22.52,-261.95,28.14,16.94
2005,11,7,5.17,7.91,0.46,382.07,100.77,149.2,13.91,0.41,2.07,20.02,17.05,18.53,21.06,-262.91,26.45,16.21
2005,11,8,2.47,7.91,0.22,377.42,51.59,148.59,7.66,0.23,1.16,18.24,15.02,16.63,19.48,-264.23,23.73,14.81
2005,11,9,3.56,7.96,0.31,372.02,70.78,147.62,10.05,0.3,1.5,17.03,14.11,15.57,17.98,-264.68,22.43,13.96
2005,11,10,3.08,8.15,0.27,363.41,62.85,152.76,9.26,0.27,1.38,16.67,13.4,15.04,17.64,-264.36,22.33,13.55
2005,11,11,7.05,8.23,0.62,351.77,134.44,154.01,18.02,0.53,2.75,17.23,13.1,15.16,18.48,-263.15,23.21,13.21
2005,11,12,5.58,8.2,0.49,376.85,107.09,153.04,14.74,0.43,2.2,18.61,14.01,16.3,20.18,-260.6,25.61,13.05
2005,11,13,6.8,8.42,0.59,353.44,128.3,156.9,17.27,0.47,2.41,20.06,14.56,17.31,21.66,-259.56,27.65,14.06
2005,11,14,6.77,8.41,0.59,363.37,128.52,156.55,17.26,0.47,2.38,20.97,14.39,17.68,22.54,-258.02,29.51,14.39
2005,11,15,6.94,8.32,0.61,364.84,132.16,156.07,17.66,0.48,2.45,22.3,15.62,18.96,23.4,-257.58,30.58,15.01
2005,11,16,6.96,8.29,0.61,371.99,132.53,154.92,17.67,0.51,2.61,23.53,16.63,20.08,24.51,-257.49,31.65,16.0
2005,11,17,3.59,7.71,0.31,390.88,72.3,144.45,10.22,0.3,1.49,22.76,18.59,20.67,23.5,-261.21,29.58,17.65
2005,11,18,4.78,7.9,0.41,391.23,94.58,150.03,13.24,0.39,1.99,22.98,19.4,21.19,23.63,-263.49,28.55,18.89
2005,11,19,5.49,7.99,0.48,396.99,107.72,151.1,14.62,0.41,2.1,22.31,20.05,21.19,22.3,-266.13,25.45,18.44
2005,11,20,4.37,8.31,0.38,380.48,85.32,156.12,12.05,0.36,1.81,19.91,16.46,18.19,20.84,-263.73,24.37,14.94
2005,11,21,7.6,8.71,0.66,342.51,141.28,159.42,18.92,0.55,2.89,19.22,13.98,16.6,20.47,-260.94,26.37,14.15
2005,11,22,5.9,8.36,0.51,374.61,113.42,155.52,15.53,0.45,2.31,21.4,16.65,19.02,22.49,-259.6,28.56,15.01
2005,11,23,6.26,7.96,0.54,388.73,119.66,147.77,15.83,0.46,2.37,23.13,18.67,20.9,23.99,-261.01,29.44,17.3
2005,11,24,5.9,8.09,0.51,387.62,115.36,153.92,15.66,0.46,2.41,23.13,20.49,21.81,23.4,-266.52,26.55,19.93
2005,11,25,1.92,7.75,0.16,386.71,41.86,147.48,6.22,0.19,0.98,19.94,17.75,18.84,20.66,-263.72,24.84,15.41
2005,11,26,2.86,8.51,0.24,369.45,59.7,160.63,8.92,0.27,1.41,17.2,14.19,15.69,18.21,-265.62,21.48,13.94
2005,11,27,8.57,8.9,0.73,318.53,159.69,164.18,21.31,0.62,3.2,17.65,12.49,15.07,18.75,-262.26,24.16,13.28
2005,11,28,7.56,8.67,0.65,352.91,143.5,162.59,19.31,0.56,2.91,18.77,14.21,16.49,20.07,-259.63,26.74,13.22
2005,11,29,5.66,8.4,0.48,391.28,111.8,161.79,15.44,0.44,2.2,22.3,18.48,20.38,23.11,-260.77,28.31,15.94
2005,11,30,3.5,8.25,0.3,391.11,72.65,159.32,10.6,0.32,1.64,21.59,19.48,20.53,21.68,-268.27,24.29,19.4
2005,12,1,4.28,8.29,0.37,390.82,86.81,160.21,12.39,0.38,1.96,22.44,19.45,20.95,23.03,-263.74,27.68,18.27
2005,12,2,2.47,8.21,0.21,380.45,52.09,157.24,7.8,0.24,1.25,18.98,17.22,18.1,19.37,-266.92,21.41,15.19
2005,12,3,3.42,8.57,0.29,377.59,69.2,159.95,10.2,0.32,1.64,16.96,13.69,15.33,17.95,-265.75,21.15,13.76
2005,12,4,8.01,8.71,0.68,340.9,149.75,160.81,19.91,0.58,3.03,19.42,15.26,17.33,20.93,-259.24,26.99,13.07
2005,12,5,5.86,8.42,0.5,376.15,115.2,160.5,15.95,0.47,2.4,21.41,18.62,20.01,21.76,-262.33,26.47,15.65
2005,12,6,3.66,7.88,0.31,386.7,74.38,149.67,10.46,0.33,1.69,21.5,19.59,20.55,21.68,-264.04,25.76,16.65
2005,12,7,4.36,8.51,0.37,363.79,85.94,159.5,12.23,0.38,1.91,16.86,13.99,15.43,17.52,-266.95,20.57,14.37
2005,12,8,6.44,8.58,0.55,365.94,124.91,161.96,17.05,0.52,2.68,19.19,15.33,17.26,20.38,-261.16,25.96,13.97
2005,12,9,6.93,8.53,0.59,368.79,131.56,159.65,17.6,0.5,2.55,21.61,17.02,19.32,23.12,-258.46,29.62,14.93
2005,12,10,5.48,8.24,0.46,394.12,107.92,156.09,14.78,0.44,2.25,22.11,18.91,20.51,23.08,-261.45,29.2,17.51
2005,12,11,2.89,8.48,0.24,387.5,60.35,161.41,9.09,0.29,1.46,18.3,15.28,16.79,19.38,-264.67,23.14,14.65
2005,12,12,2.84,8.41,0.24,392.15,59.01,159.27,8.79,0.27,1.38,18.35,15.3,16.83,19.55,-262.99,24.82,14.65
2005,12,13,4.26,8.49,0.36,395.77,84.84,160.29,12.19,0.36,1.82,19.12,15.94,17.53,20.19,-263.35,25.64,15.84
2005,12,14,4.96,8.65,0.42,379.08,96.4,161.82,13.69,0.4,2.03,18.98,15.41,17.19,20.16,-263.67,24.67,15.19
2005,12,15,5.25,8.37,0.45,373.52,101.25,154.95,13.82,0.39,1.98,19.4,15.59,17.5,20.7,-261.37,26.22,14.44
2005,12,16,7.2,8.59,0.61,370.31,138.11,161.73,18.59,0.54,2.78,22.41,17.25,19.83,23.28,-258.14,29.76,14.76
2005,12,17,6.0,8.6,0.51,378.18,117.07,163.4,16.39,0.5,2.61,22.46,19.13,20.8,23.0,-264.93,27.37,19.15
2005,12,18,3.25,8.18,0.27,385.75,66.56,154.85,9.52,0.28,1.41,20.3,18.56,19.43,20.33,-269.2,22.6,18.65
2005,12,19,5.83,8.52,0.49,378.64,113.61,160.38,15.59,0.45,2.3,21.04,19.23,20.14,21.11,-267.13,24.42,18.41
2005,12,20,6.5,8.45,0.55,383.33,127.04,161.33,17.31,0.52,2.7,22.38,18.41,20.4,22.51,-264.48,27.19,18.52
2005,12,21,4.72,8.32,0.4,393.97,94.48,158.16,13.27,0.42,2.16,20.58,18.84,19.71,20.87,-267.99,23.13,17.97
2005,12,22,5.86,8.5,0.49,391.94,114.94,161.16,15.92,0.5,2.62,22.53,18.83,20.68,23.61,-261.78,28.44,17.07
2005,12,23,7.83,8.56,0.66,373.81,150.34,162.29,19.83,0.57,2.97,24.25,19.33,21.79,24.87,-260.98,29.83,17.66
2005,12,24,5.19,8.33,0.44,387.23,101.69,157.91,13.79,0.41,2.13,23.69,20.76,22.22,23.67,-266.95,27.01,20.82
2005,12,25,4.47,8.49,0.38,386.09,88.23,159.68,12.62,0.4,2.04,20.05,17.31,18.68,20.84,-264.73,24.48,16.06
2005,12,26,7.24,8.7,0.61,363.88,139.05,164.24,18.78,0.58,3.01,19.63,16.01,17.82,20.6,-263.99,24.99,15.83
2005,12,27,5.39,8.57,0.45,359.46,105.95,161.34,14.6,0.41,2.09,19.75,16.3,18.02,20.72,-263.41,25.25,15.51
2005,12,28,7.11,8.82,0.6,353.87,135.09,164.5,18.27,0.52,2.66,19.62,15.33,17.47,20.84,-262.99,25.77,15.61
2005,12,29,7.78,8.77,0.66,356.3,148.07,164.64,19.76,0.56,2.92,20.62,15.92,18.27,22.05,-260.85,27.31,15.01
2005,12,30,6.45,8.49,0.55,380.71,125.8,161.03,17.2,0.52,2.69,21.46,18.03,19.75,22.01,-262.96,26.51,16.33
2005,12,31,6.87,8.42,0.58,379.16,133.52,159.99,17.94,0.53,2.75,21.32,18.54,19.93,21.47,-265.45,25.57,17.87
2006,1,1,3.03,8.31,0.26,385.02,63.61,159.24,9.34,0.27,1.4,21.26,19.26,20.26,21.45,-266.85,24.83,18.54
2006,1,2,2.75,8.4,0.23,390.62,58.55,161.7,8.78,0.28,1.43,21.08,19.64,20.36,21.15,-268.99,23.34,19.18
2006,1,3,4.79,8.4,0.41,399.01,94.65,160.06,13.34,0.41,2.15,22.8,19.94,21.37,23.44,-264.45,27.5,18.8
2006,1,4,2.13,8.11,0.18,388.01,45.87,154.68,6.88,0.21,1.08,21.08,19.54,20.3,21.26,-267.31,24.22,18.37
2006,1,5,3.54,8.16,0.3,372.67,72.46,153.04,10.23,0.31,1.6,20.63,18.31,19.48,21.21,-265.35,24.87,17.07
2006,1,6,4.6,8.38,0.39,380.16,91.65,158.77,12.95,0.4,2.05,20.54,18.01,19.27,20.98,-265.92,24.34,17.12
2006,1,7,6.17,8.45,0.52,384.4,120.01,160.06,16.38,0.5,2.61,21.95,18.62,20.29,23.0,-261.52,27.98,16.35
2006,1,8,6.61,8.4,0.56,374.2,127.48,158.51,17.39,0.53,2.75,22.64,19.44,21.04,23.48,-262.43,28.6,17.89
2006,1,9,7.34,8.58,0.62,373.15,141.02,162.23,18.97,0.58,3.05,22.83,19.56,21.19,23.49,-262.2,28.33,17.38
2006,1,10,7.57,8.63,0.64,371.84,145.5,163.27,19.52,0.6,3.19,23.48,18.35,20.92,23.87,-262.06,29.71,18.62
2006,1,11,7.06,8.21,0.6,369.58,133.39,152.4,17.59,0.52,2.77,22.42,18.08,20.26,23.26,-261.18,28.23,16.26
2006,1,12,6.24,8.42,0.53,383.46,120.97,159.18,16.43,0.52,2.66,23.32,18.78,21.05,23.99,-263.39,28.28,18.52
2006,1,13,6.98,8.46,0.59,379.68,134.01,158.73,17.96,0.57,3.0,23.9,18.48,21.19,24.12,-263.12,28.97,18.94
2006,1,14,7.23,8.61,0.62,368.44,138.38,161.36,18.55,0.59,3.12,23.51,18.04,20.78,24.07,-261.24,29.89,17.98
2006,1,15,7.18,8.53,0.61,365.45,136.02,158.79,18.04,0.55,2.93,22.82,17.23,20.02,23.54,-259.46,29.65,15.97
2006,1,16,7.92,8.61,0.67,355.0,149.38,160.32,19.7,0.59,3.05,23.1,17.25,20.17,23.71,-257.67,31.3,15.82
2006,1,17,8.0,8.38,0.68,355.68,151.23,156.62,19.76,0.59,3.1,22.69,17.1,19.89,23.44,-258.15,30.87,15.86
2006,1,18,6.28,8.32,0.54,388.63,121.09,155.84,16.41,0.5,2.62,22.77,18.4,20.58,24.15,-261.91,29.46,18.21
2006,1,19,5.98,8.24,0.52,387.85,117.08,156.8,15.94,0.5,2.63,23.03,19.22,21.12,23.86,-263.0,28.73,18.58
2006,1,20,6.47,8.3,0.55,390.39,126.43,158.26,17.19,0.54,2.84,24.3,18.87,21.58,24.73,-262.7,29.67,19.23
2006,1,21,7.79,8.44,0.67,381.3,149.34,160.13,19.85,0.62,3.32,24.82,18.25,21.53,24.29,-263.63,29.27,19.75
2006,1,22,7.88,8.44,0.68,377.26,150.37,158.98,20.0,0.62,3.32,24.1,17.3,20.69,24.14,-261.4,30.21,18.45
2006,1,23,4.59,8.09,0.4,389.18,91.09,153.59,12.66,0.43,2.25,22.82,19.44,21.13,22.87,-265.57,27.29,19.71
2006,1,24,5.8,8.19,0.5,394.62,114.51,156.9,15.69,0.5,2.61,23.55,19.09,21.32,23.94,-262.69,28.96,18.51
2006,1,25,6.91,8.27,0.59,397.08,133.81,157.24,18.05,0.57,3.04,24.04,20.15,22.1,24.18,-263.17,29.33,19.34
2006,1,26,5.34,7.94,0.46,399.06,106.2,152.85,14.66,0.48,2.48,22.92,19.09,21.01,23.59,-262.96,28.54,18.35
2006,1,27,2.38,7.8,0.2,396.7,50.68,148.08,7.4,0.24,1.25,21.23,19.62,20.43,21.58,-267.95,24.37,19.18
2006,1,28,4.63,8.14,0.4,392.63,93.11,155.68,13.09,0.42,2.19,21.33,18.39,19.87,21.99,-264.11,26.38,17.34
2006,1,29,1.67,7.79,0.15,389.33,36.3,148.2,5.41,0.17,0.88,20.39,18.97,19.68,20.44,-268.51,23.25,18.61
2006,1,30,4.2,8.03,0.37,388.12,84.91,153.01,12.02,0.39,2.03,21.2,19.55,20.37,21.3,-266.74,24.26,17.85
2006,1,31,4.66,7.97,0.41,382.39,93.3,151.07,12.95,0.41,2.1,21.19,19.02,20.11,21.34,-266.15,25.23,18.23
2006,2,1,5.26,8.17,0.46,386.92,104.12,154.88,14.44,0.47,2.48,20.76,17.54,19.15,21.48,-263.37,26.26,16.48
2006,2,2,5.96,7.93,0.52,385.09,116.7,150.95,15.71,0.49,2.6,21.37,18.65,20.01,22.26,-262.74,27.53,17.13
2006,2,3,6.89,8.15,0.6,373.05,132.91,154.24,17.79,0.55,2.85,23.16,19.8,21.48,23.92,-263.39,28.26,18.51
2006,2,4,6.7,8.11,0.59,377.48,128.36,152.56,17.15,0.54,2.86,23.86,19.09,21.48,24.73,-260.77,30.23,17.86
2006,2,5,7.15,8.0,0.63,385.15,137.85,152.13,18.23,0.57,3.02,24.83,20.09,22.46,25.16,-261.11,30.53,18.49
2006,2,6,6.82,8.01,0.6,393.54,132.16,152.5,17.72,0.56,3.02,24.0,20.6,22.3,23.52,-265.79,28.36,21.0
2006,2,7,4.47,7.61,0.4,411.03,89.47,144.59,12.34,0.4,2.06,24.18,20.63,22.4,24.05,-264.88,29.04,20.77
2006,2,8,5.23,7.79,0.46,403.9,104.07,149.64,14.22,0.45,2.37,23.38,20.55,21.97,24.1,-263.67,29.11,19.62
2006,2,9,4.26,7.48,0.38,395.82,85.54,142.73,11.83,0.38,1.96,22.19,20.77,21.48,22.33,-267.9,25.4,20.14
2006,2,10,2.77,7.59,0.25,392.34,58.36,145.52,8.46,0.28,1.46,21.1,19.75,20.43,21.35,-267.8,23.65,18.3
2006,2,11,2.03,7.6,0.18,384.92,43.97,145.17,6.55,0.2,1.05,20.12,18.59,19.36,20.5,-267.27,23.83,17.96
2006,2,12,2.89,7.47,0.26,386.15,60.37,141.78,8.69,0.28,1.43,20.37,18.85,19.61,20.38,-267.6,23.39,17.84
2006,2,13,4.49,7.87,0.41,394.42,89.45,150.01,12.51,0.4,2.07,22.37,19.44,20.9,22.77,-262.84,27.73,17.42
2006,2,14,5.33,7.89,0.48,397.22,104.38,149.72,14.49,0.47,2.48,22.73,19.91,21.32,23.64,-263.74,28.33,18.93
2006,2,15,3.67,7.82,0.34,396.55,73.56,150.34,10.69,0.34,1.79,22.21,19.67,20.94,23.03,-263.42,27.92,18.19
2006,2,16,3.59,7.39,0.33,389.81,73.22,140.55,10.27,0.32,1.66,21.91,20.2,21.06,21.93,-267.56,24.94,19.34
2006,2,17,3.8,7.59,0.34,396.05,76.8,144.67,10.87,0.37,1.89,22.76,19.78,21.26,23.0,-264.39,27.34,18.58
2006,2,18,3.68,7.33,0.34,391.41,73.54,138.46,10.26,0.33,1.67,21.81,19.82,20.82,21.74,-267.57,24.73,19.15
2006,2,19,4.51,7.53,0.41,391.8,89.36,143.07,12.38,0.4,2.06,21.56,19.32,20.44,21.84,-264.9,26.45,18.2
2006,2,20,4.13,7.4,0.38,391.16,82.22,140.6,11.38,0.36,1.84,22.01,18.99,20.51,22.15,-264.6,26.76,18.22
2006,2,21,3.98,7.42,0.37,392.02,79.38,140.99,11.02,0.35,1.8,22.1,19.98,21.05,22.1,-265.56,26.53,18.94
2006,2,22,6.42,7.67,0.59,378.87,123.02,144.26,16.53,0.52,2.78,23.03,20.32,21.67,23.17,-266.29,26.93,20.07
2006,2,23,6.05,7.71,0.56,378.79,116.41,145.61,15.7,0.48,2.52,22.83,19.34,21.08,23.07,-264.71,27.55,19.11
2006,2,24,3.91,7.43,0.37,393.17,78.41,142.09,11.06,0.34,1.77,22.3,20.54,21.41,22.44,-267.66,25.57,20.08
2006,2,25,5.68,7.55,0.53,384.4,110.63,144.12,14.92,0.48,2.51,23.05,20.31,21.68,23.46,-265.74,27.48,20.06
2006,2,26,6.52,7.96,0.62,354.6,122.94,148.3,16.49,0.52,2.7,21.5,16.37,18.94,21.48,-262.17,26.48,15.48
2006,2,27,5.2,7.39,0.49,379.88,99.48,137.95,13.49,0.42,2.2,22.01,18.6,20.3,22.48,-262.81,27.6,17.26
2006,2,28,5.87,7.41,0.55,378.21,112.76,140.08,15.06,0.47,2.49,22.23,18.91,20.57,23.05,-262.49,28.33,17.67
2006,3,1,6.03,7.46,0.57,383.74,116.94,142.25,15.75,0.48,2.55,23.51,19.24,21.37,24.23,-260.87,29.9,17.62
2006,3,2,6.09,7.34,0.59,389.4,117.98,140.54,15.84,0.49,2.61,23.93,20.49,22.21,24.73,-262.35,29.73,18.92
2006,3,3,6.27,7.26,0.6,394.29,121.12,138.59,16.16,0.5,2.64,24.81,20.73,22.77,25.34,-262.91,30.44,20.2
2006,3,4,5.91,7.17,0.57,395.18,114.66,137.32,15.34,0.48,2.55,23.87,21.74,22.8,24.01,-265.4,28.41,20.66
2006,3,5,6.32,7.29,0.61,388.41,122.19,140.08,16.36,0.51,2.73,23.78,21.3,22.54,24.05,-267.24,27.18,21.27
2006,3,6,3.48,7.08,0.34,396.16,71.36,135.06,10.17,0.33,1.69,22.97,21.19,22.08,23.17,-267.83,26.08,20.76
2006,3,7,4.47,7.08,0.44,383.07,86.46,133.62,11.96,0.38,1.91,22.08,19.59,20.83,22.62,-266.12,26.1,19.07
2006,3,8,6.38,7.4,0.62,367.12,121.41,139.21,16.21,0.49,2.57,22.48,18.92,20.7,23.16,-262.07,28.51,17.44
2006,3,9,6.67,7.35,0.66,366.38,127.08,139.6,16.88,0.52,2.73,22.81,18.51,20.66,23.05,-260.74,28.72,16.3
2006,3,10,3.67,6.93,0.36,391.28,72.55,131.59,9.93,0.33,1.7,20.71,19.0,19.85,20.74,-268.21,23.58,18.65
2006,3,11,5.62,7.15,0.56,385.32,108.2,136.33,14.6,0.45,2.33,20.24,17.81,19.03,20.9,-265.95,24.65,17.45
2006,3,12,4.9,7.26,0.49,381.08,93.71,136.42,12.94,0.4,2.05,19.88,17.32,18.6,20.61,-264.52,25.41,16.79
2006,3,13,6.33,7.24,0.63,354.3,120.09,136.66,15.96,0.46,2.41,20.53,17.69,19.12,21.26,-263.63,26.42,16.91
2006,3,14,5.59,7.04,0.56,371.5,106.61,132.42,14.26,0.42,2.18,21.3,18.53,19.91,22.14,-262.95,27.34,17.15
2006,3,15,4.47,6.87,0.45,395.1,87.66,131.4,12.03,0.36,1.84,21.76,19.22,20.48,22.51,-263.63,27.4,17.88
2006,3,16,4.96,6.82,0.51,398.26,97.38,131.34,13.16,0.39,1.99,22.74,19.69,21.22,23.41,-263.74,27.92,18.51
2006,3,17,6.4,7.0,0.66,372.74,122.88,134.02,16.23,0.48,2.48,23.02,18.7,20.87,23.15,-261.65,28.62,17.12
2006,3,18,5.61,6.92,0.58,381.55,109.16,133.0,14.66,0.44,2.29,23.09,20.21,21.65,23.44,-264.76,27.82,19.43
2006,3,19,6.01,6.81,0.62,371.19,114.99,129.55,15.13,0.44,2.29,22.87,19.3,21.08,23.49,-263.97,27.94,18.76
2006,3,20,5.73,6.81,0.59,382.87,110.34,130.38,14.69,0.41,2.15,22.81,19.18,20.99,22.95,-264.64,27.23,18.73
2006,3,21,4.4,6.6,0.46,393.03,86.07,126.33,11.93,0.35,1.8,22.21,20.1,21.15,22.45,-264.92,26.98,18.75
